SOIL_LANDSCAPE_ID,ERI_1981_VAL,ERI_1981_CLASS,ERI_1981_CLASS_EN,ERI_1981_CLASS_FR,ERI_1986_VAL,ERI_1986_CLASS,ERI_1986_CLASS_EN,ERI_1986_CLASS_FR,ERI_1991_VAL,ERI_1991_CLASS,ERI_1991_CLASS_EN,ERI_1991_CLASS_FR,ERI_1996_VAL,ERI_1996_CLASS,ERI_1996_CLASS_EN,ERI_1996_CLASS_FR,ERI_2001_VAL,ERI_2001_CLASS,ERI_2001_CLASS_EN,ERI_2001_CLASS_FR,ERI_2006_VAL,ERI_2006_CLASS,ERI_2006_CLASS_EN,ERI_2006_CLASS_FR,ERI_2011_VAL,ERI_2011_CLASS,ERI_2011_CLASS_EN,ERI_2011_CLASS_FR,ERI_2016_VAL,ERI_2016_CLASS,ERI_2016_CLASS_EN,ERI_2016_CLASS_FR,ERI_2021_VAL,ERI_2021_CLASS,ERI_2021_CLASS_EN,ERI_2021_CLASS_FR,ERI_81_21_CHG_VAL,ERI_81_21_CHG_CLASS,ERI_81_21_CHG_CLASS_EN,ERI_81_21_CHG_CLASS_FR
690004,4.754,1,Very Low,Très faible,5.551,1,Very Low,Très faible,5.482,1,Very Low,Très faible,4.623,1,Very Low,Très faible,3.224,1,Very Low,Très faible,2.298,1,Very Low,Très faible,2.294,1,Very Low,Très faible,2.524,1,Very Low,Très faible,2.494,1,Very Low,Très faible,-2.26,-1,Decrease,Diminuation
690006,15.828,3,Moderate,Moyen,17.381,3,Moderate,Moyen,16.488,3,Moderate,Moyen,12.584,3,Moderate,Moyen,9.365,2,Low,Faible,7.193,2,Low,Faible,7.027,2,Low,Faible,7.29,2,Low,Faible,7.408,2,Low,Faible,-8.42,-2,Large Decrease,Grande diminuation
690007,23.009,4,High,Élevé,23.053,4,High,Élevé,21.401,3,Moderate,Moyen,17.599,3,Moderate,Moyen,13.193,3,Moderate,Moyen,10.77,2,Low,Faible,10.159,2,Low,Faible,9.439,2,Low,Faible,9.184,2,Low,Faible,-13.825,-2,Large Decrease,Grande diminuation
690008,8.375,2,Low,Faible,8.26,2,Low,Faible,6.932,2,Low,Faible,5.741,1,Very Low,Très faible,4.143,1,Very Low,Très faible,3.168,1,Very Low,Très faible,2.737,1,Very Low,Très faible,2.76,1,Very Low,Très faible,2.817,1,Very Low,Très faible,-5.558,-1,Decrease,Diminuation
690009,6.704,2,Low,Faible,7.978,2,Low,Faible,9.28,2,Low,Faible,6.554,2,Low,Faible,4.859,1,Very Low,Très faible,3.861,1,Very Low,Très faible,4.281,1,Very Low,Très faible,4.722,1,Very Low,Très faible,4.556,1,Very Low,Très faible,-2.148,-1,Decrease,Diminuation
690010,4.888,1,Very Low,Très faible,5.964,1,Very Low,Très faible,5.653,1,Very Low,Très faible,4.251,1,Very Low,Très faible,3.273,1,Very Low,Très faible,2.71,1,Very Low,Très faible,2.916,1,Very Low,Très faible,2.837,1,Very Low,Très faible,2.683,1,Very Low,Très faible,-2.205,-1,Decrease,Diminuation
690011,3.744,1,Very Low,Très faible,4.284,1,Very Low,Très faible,4.082,1,Very Low,Très faible,3.011,1,Very Low,Très faible,2.369,1,Very Low,Très faible,1.8,1,Very Low,Très faible,1.739,1,Very Low,Très faible,1.818,1,Very Low,Très faible,1.838,1,Very Low,Très faible,-1.906,-1,Decrease,Diminuation
690012,17.067,3,Moderate,Moyen,17.002,3,Moderate,Moyen,15.425,3,Moderate,Moyen,12.067,3,Moderate,Moyen,8.744,2,Low,Faible,7.252,2,Low,Faible,6.188,2,Low,Faible,6.561,2,Low,Faible,6.801,2,Low,Faible,-10.266,-2,Large Decrease,Grande diminuation
690013,33.022,5,Very High,Très élevé,32.668,4,High,Élevé,32.012,4,High,Élevé,25.136,4,High,Élevé,19.522,3,Moderate,Moyen,15.818,3,Moderate,Moyen,14.446,3,Moderate,Moyen,9.933,2,Low,Faible,10.356,2,Low,Faible,-22.666,-2,Large Decrease,Grande diminuation
690014,16.994,3,Moderate,Moyen,17.311,3,Moderate,Moyen,16.957,3,Moderate,Moyen,13.806,3,Moderate,Moyen,10.033,2,Low,Faible,8.497,2,Low,Faible,7.577,2,Low,Faible,7.446,2,Low,Faible,7.531,2,Low,Faible,-9.463,-2,Large Decrease,Grande diminuation
691003,6.668,2,Low,Faible,6.902,2,Low,Faible,6.718,2,Low,Faible,4.252,1,Very Low,Très faible,2.668,1,Very Low,Très faible,2.532,1,Very Low,Très faible,2.423,1,Very Low,Très faible,2.681,1,Very Low,Très faible,2.272,1,Very Low,Très faible,-4.396,-1,Decrease,Diminuation
691009,5.767,1,Very Low,Très faible,6.317,2,Low,Faible,5.732,1,Very Low,Très faible,3.578,1,Very Low,Très faible,2.721,1,Very Low,Très faible,2.523,1,Very Low,Très faible,2.485,1,Very Low,Très faible,2.619,1,Very Low,Très faible,2.123,1,Very Low,Très faible,-3.644,-1,Decrease,Diminuation
691012,3.237,1,Very Low,Très faible,3.889,1,Very Low,Très faible,3.799,1,Very Low,Très faible,2.26,1,Very Low,Très faible,1.503,1,Very Low,Très faible,1.65,1,Very Low,Très faible,1.597,1,Very Low,Très faible,1.742,1,Very Low,Très faible,1.707,1,Very Low,Très faible,-1.53,-1,Decrease,Diminuation
692001,2.007,1,Very Low,Très faible,1.848,1,Very Low,Très faible,1.814,1,Very Low,Très faible,1.712,1,Very Low,Très faible,1.535,1,Very Low,Très faible,1.542,1,Very Low,Très faible,1.337,1,Very Low,Très faible,1.349,1,Very Low,Très faible,1.464,1,Very Low,Très faible,-0.543,0,Little or no change,Peu ou pas de changement
692002,21.226,3,Moderate,Moyen,19.325,3,Moderate,Moyen,18.884,3,Moderate,Moyen,19.165,3,Moderate,Moyen,17.031,3,Moderate,Moyen,15.699,3,Moderate,Moyen,13.12,3,Moderate,Moyen,13.269,3,Moderate,Moyen,15.038,3,Moderate,Moyen,-6.188,-2,Large Decrease,Grande diminuation
692003,2.46,1,Very Low,Très faible,2.571,1,Very Low,Très faible,2.446,1,Very Low,Très faible,2.359,1,Very Low,Très faible,2.04,1,Very Low,Très faible,2.019,1,Very Low,Très faible,1.805,1,Very Low,Très faible,1.871,1,Very Low,Très faible,2.223,1,Very Low,Très faible,-0.237,0,Little or no change,Peu ou pas de changement
692004,44.645,5,Very High,Très élevé,44.387,5,Very High,Très élevé,39.46,5,Very High,Très élevé,34.571,5,Very High,Très élevé,33.597,5,Very High,Très élevé,27.635,4,High,Élevé,20.41,3,Moderate,Moyen,21.354,3,Moderate,Moyen,26.26,4,High,Élevé,-18.385,-2,Large Decrease,Grande diminuation
692005,34.431,5,Very High,Très élevé,34.435,5,Very High,Très élevé,32.998,4,High,Élevé,28.499,4,High,Élevé,26.362,4,High,Élevé,26.071,4,High,Élevé,19.281,3,Moderate,Moyen,20.702,3,Moderate,Moyen,26.706,4,High,Élevé,-7.725,-2,Large Decrease,Grande diminuation
692006,2.866,1,Very Low,Très faible,2.692,1,Very Low,Très faible,2.474,1,Very Low,Très faible,2.207,1,Very Low,Très faible,1.792,1,Very Low,Très faible,1.706,1,Very Low,Très faible,1.497,1,Very Low,Très faible,1.706,1,Very Low,Très faible,2.095,1,Very Low,Très faible,-0.771,0,Little or no change,Peu ou pas de changement
692007,3.272,1,Very Low,Très faible,3.088,1,Very Low,Très faible,2.943,1,Very Low,Très faible,2.709,1,Very Low,Très faible,2.313,1,Very Low,Très faible,2.295,1,Very Low,Très faible,2.13,1,Very Low,Très faible,2.247,1,Very Low,Très faible,2.735,1,Very Low,Très faible,-0.537,0,Little or no change,Peu ou pas de changement
692008,2.057,1,Very Low,Très faible,1.843,1,Very Low,Très faible,1.717,1,Very Low,Très faible,1.637,1,Very Low,Très faible,1.422,1,Very Low,Très faible,1.267,1,Very Low,Très faible,1.188,1,Very Low,Très faible,1.118,1,Very Low,Très faible,1.343,1,Very Low,Très faible,-0.714,0,Little or no change,Peu ou pas de changement
692009,2.206,1,Very Low,Très faible,1.963,1,Very Low,Très faible,1.862,1,Very Low,Très faible,1.764,1,Very Low,Très faible,1.578,1,Very Low,Très faible,1.598,1,Very Low,Très faible,1.444,1,Very Low,Très faible,1.431,1,Very Low,Très faible,1.733,1,Very Low,Très faible,-0.473,0,Little or no change,Peu ou pas de changement
692010,1.535,1,Very Low,Très faible,1.609,1,Very Low,Très faible,1.5,1,Very Low,Très faible,1.532,1,Very Low,Très faible,1.422,1,Very Low,Très faible,1.134,1,Very Low,Très faible,0.933,1,Very Low,Très faible,1.081,1,Very Low,Très faible,1.166,1,Very Low,Très faible,-0.369,0,Little or no change,Peu ou pas de changement
693001,3.772,1,Very Low,Très faible,4.171,1,Very Low,Très faible,3.933,1,Very Low,Très faible,3.135,1,Very Low,Très faible,2.324,1,Very Low,Très faible,1.378,1,Very Low,Très faible,1.479,1,Very Low,Très faible,2.005,1,Very Low,Très faible,1.844,1,Very Low,Très faible,-1.928,-1,Decrease,Diminuation
693003,3.532,1,Very Low,Très faible,3.781,1,Very Low,Très faible,3.575,1,Very Low,Très faible,2.83,1,Very Low,Très faible,2.119,1,Very Low,Très faible,1.234,1,Very Low,Très faible,1.366,1,Very Low,Très faible,1.657,1,Very Low,Très faible,1.541,1,Very Low,Très faible,-1.991,-1,Decrease,Diminuation
693004,14.378,3,Moderate,Moyen,14.018,3,Moderate,Moyen,12.881,3,Moderate,Moyen,10.786,2,Low,Faible,8.655,2,Low,Faible,4.377,1,Very Low,Très faible,4.631,1,Very Low,Très faible,5.671,1,Very Low,Très faible,5.189,1,Very Low,Très faible,-9.189,-2,Large Decrease,Grande diminuation
693005,5.572,1,Very Low,Très faible,6.064,2,Low,Faible,5.945,1,Very Low,Très faible,4.602,1,Very Low,Très faible,3.193,1,Very Low,Très faible,1.856,1,Very Low,Très faible,2.294,1,Very Low,Très faible,2.725,1,Very Low,Très faible,2.353,1,Very Low,Très faible,-3.219,-1,Decrease,Diminuation
693006,5.745,1,Very Low,Très faible,6.031,2,Low,Faible,5.848,1,Very Low,Très faible,4.917,1,Very Low,Très faible,3.299,1,Very Low,Très faible,1.898,1,Very Low,Très faible,2.318,1,Very Low,Très faible,2.669,1,Very Low,Très faible,2.277,1,Very Low,Très faible,-3.468,-1,Decrease,Diminuation
693007,7.239,2,Low,Faible,7.626,2,Low,Faible,6.716,2,Low,Faible,5.759,1,Very Low,Très faible,4.744,1,Very Low,Très faible,2.693,1,Very Low,Très faible,2.953,1,Very Low,Très faible,3.422,1,Very Low,Très faible,3.089,1,Very Low,Très faible,-4.15,-1,Decrease,Diminuation
693009,13.622,3,Moderate,Moyen,13.784,3,Moderate,Moyen,12.557,3,Moderate,Moyen,10.166,2,Low,Faible,6.908,2,Low,Faible,4.595,1,Very Low,Très faible,4.969,1,Very Low,Très faible,6.075,2,Low,Faible,5.433,1,Very Low,Très faible,-8.189,-2,Large Decrease,Grande diminuation
693010,4.667,1,Very Low,Très faible,5.122,1,Very Low,Très faible,5.031,1,Very Low,Très faible,4.032,1,Very Low,Très faible,2.831,1,Very Low,Très faible,1.726,1,Very Low,Très faible,2.003,1,Very Low,Très faible,2.443,1,Very Low,Très faible,2.165,1,Very Low,Très faible,-2.502,-1,Decrease,Diminuation
693011,4.059,1,Very Low,Très faible,4.108,1,Very Low,Très faible,4.008,1,Very Low,Très faible,3.287,1,Very Low,Très faible,2.404,1,Very Low,Très faible,1.467,1,Very Low,Très faible,1.715,1,Very Low,Très faible,1.963,1,Very Low,Très faible,1.718,1,Very Low,Très faible,-2.341,-1,Decrease,Diminuation
693012,5.013,1,Very Low,Très faible,5.289,1,Very Low,Très faible,5.184,1,Very Low,Très faible,4.184,1,Very Low,Très faible,2.953,1,Very Low,Très faible,1.655,1,Very Low,Très faible,2.082,1,Very Low,Très faible,2.405,1,Very Low,Très faible,2.024,1,Very Low,Très faible,-2.989,-1,Decrease,Diminuation
694001,2.939,1,Very Low,Très faible,3.013,1,Very Low,Très faible,2.783,1,Very Low,Très faible,2.153,1,Very Low,Très faible,1.531,1,Very Low,Très faible,1.049,1,Very Low,Très faible,1.163,1,Very Low,Très faible,1.245,1,Very Low,Très faible,1.2,1,Very Low,Très faible,-1.739,-1,Decrease,Diminuation
694002,5.942,1,Very Low,Très faible,6.216,2,Low,Faible,6.182,2,Low,Faible,4.336,1,Very Low,Très faible,2.684,1,Very Low,Très faible,1.603,1,Very Low,Très faible,1.996,1,Very Low,Très faible,2.068,1,Very Low,Très faible,1.779,1,Very Low,Très faible,-4.163,-1,Decrease,Diminuation
694004,6.875,2,Low,Faible,7.805,2,Low,Faible,7.304,2,Low,Faible,5.064,1,Very Low,Très faible,3.439,1,Very Low,Très faible,2.41,1,Very Low,Très faible,2.778,1,Very Low,Très faible,2.83,1,Very Low,Très faible,2.411,1,Very Low,Très faible,-4.464,-1,Decrease,Diminuation
694005,3.457,1,Very Low,Très faible,3.318,1,Very Low,Très faible,3.226,1,Very Low,Très faible,2.515,1,Very Low,Très faible,1.821,1,Very Low,Très faible,1.268,1,Very Low,Très faible,1.378,1,Very Low,Très faible,1.488,1,Very Low,Très faible,1.356,1,Very Low,Très faible,-2.101,-1,Decrease,Diminuation
695001,21.558,3,Moderate,Moyen,20.75,3,Moderate,Moyen,19.076,3,Moderate,Moyen,14.335,3,Moderate,Moyen,9.198,2,Low,Faible,6.652,2,Low,Faible,5.07,1,Very Low,Très faible,5.896,1,Very Low,Très faible,5.777,1,Very Low,Très faible,-15.781,-2,Large Decrease,Grande diminuation
695002,12.872,3,Moderate,Moyen,13.841,3,Moderate,Moyen,13.738,3,Moderate,Moyen,9.131,2,Low,Faible,4.959,1,Very Low,Très faible,1.694,1,Very Low,Très faible,1.228,1,Very Low,Très faible,1.593,1,Very Low,Très faible,1.498,1,Very Low,Très faible,-11.374,-2,Large Decrease,Grande diminuation
695003,18.525,3,Moderate,Moyen,17.304,3,Moderate,Moyen,15.658,3,Moderate,Moyen,12.775,3,Moderate,Moyen,9.04,2,Low,Faible,6.34,2,Low,Faible,4.977,1,Very Low,Très faible,5.506,1,Very Low,Très faible,5.518,1,Very Low,Très faible,-13.007,-2,Large Decrease,Grande diminuation
695004,11.614,3,Moderate,Moyen,11.858,3,Moderate,Moyen,11.988,3,Moderate,Moyen,8.171,2,Low,Faible,4.831,1,Very Low,Très faible,3.907,1,Very Low,Très faible,3.026,1,Very Low,Très faible,3.695,1,Very Low,Très faible,3.633,1,Very Low,Très faible,-7.981,-2,Large Decrease,Grande diminuation
696001,21.619,3,Moderate,Moyen,22.043,4,High,Élevé,21.233,3,Moderate,Moyen,17.687,3,Moderate,Moyen,13.278,3,Moderate,Moyen,8.263,2,Low,Faible,7.05,2,Low,Faible,7.895,2,Low,Faible,7.881,2,Low,Faible,-13.738,-2,Large Decrease,Grande diminuation
696002,13.417,3,Moderate,Moyen,13.396,3,Moderate,Moyen,12.555,3,Moderate,Moyen,10.979,2,Low,Faible,8.609,2,Low,Faible,5.669,1,Very Low,Très faible,4.994,1,Very Low,Très faible,5.222,1,Very Low,Très faible,5.118,1,Very Low,Très faible,-8.299,-2,Large Decrease,Grande diminuation
696003,19.664,3,Moderate,Moyen,20.988,3,Moderate,Moyen,17.472,3,Moderate,Moyen,14.575,3,Moderate,Moyen,10.455,2,Low,Faible,8.426,2,Low,Faible,5.577,1,Very Low,Très faible,6.578,2,Low,Faible,6.593,2,Low,Faible,-13.071,-2,Large Decrease,Grande diminuation
696004,3.727,1,Very Low,Très faible,4.146,1,Very Low,Très faible,4.102,1,Very Low,Très faible,3.249,1,Very Low,Très faible,2.448,1,Very Low,Très faible,1.588,1,Very Low,Très faible,1.372,1,Very Low,Très faible,1.524,1,Very Low,Très faible,1.486,1,Very Low,Très faible,-2.241,-1,Decrease,Diminuation
696005,20.717,3,Moderate,Moyen,20.864,3,Moderate,Moyen,18.15,3,Moderate,Moyen,16.552,3,Moderate,Moyen,12.572,3,Moderate,Moyen,8.343,2,Low,Faible,6.6,2,Low,Faible,7.287,2,Low,Faible,7.134,2,Low,Faible,-13.583,-2,Large Decrease,Grande diminuation
696006,14.808,3,Moderate,Moyen,14.375,3,Moderate,Moyen,13.339,3,Moderate,Moyen,11.85,3,Moderate,Moyen,9.215,2,Low,Faible,6.223,2,Low,Faible,5.38,1,Very Low,Très faible,5.49,1,Very Low,Très faible,5.416,1,Very Low,Très faible,-9.392,-2,Large Decrease,Grande diminuation
696007,8.145,2,Low,Faible,9.386,2,Low,Faible,9.442,2,Low,Faible,6.765,2,Low,Faible,5.263,1,Very Low,Très faible,3.209,1,Very Low,Très faible,2.888,1,Very Low,Très faible,3.361,1,Very Low,Très faible,3.156,1,Very Low,Très faible,-4.989,-1,Decrease,Diminuation
696008,10.396,2,Low,Faible,10.594,2,Low,Faible,9.913,2,Low,Faible,8.984,2,Low,Faible,6.703,2,Low,Faible,4.497,1,Very Low,Très faible,3.668,1,Very Low,Très faible,3.837,1,Very Low,Très faible,3.799,1,Very Low,Très faible,-6.597,-2,Large Decrease,Grande diminuation
696009,12.261,3,Moderate,Moyen,12.401,3,Moderate,Moyen,11.971,3,Moderate,Moyen,10.451,2,Low,Faible,7.956,2,Low,Faible,5.086,1,Very Low,Très faible,4.627,1,Very Low,Très faible,4.945,1,Very Low,Très faible,4.786,1,Very Low,Très faible,-7.475,-2,Large Decrease,Grande diminuation
696010,5.017,1,Very Low,Très faible,6.593,2,Low,Faible,6.171,2,Low,Faible,5.153,1,Very Low,Très faible,3.58,1,Very Low,Très faible,2.606,1,Very Low,Très faible,2.198,1,Very Low,Très faible,2.485,1,Very Low,Très faible,2.452,1,Very Low,Très faible,-2.565,-1,Decrease,Diminuation
696011,22.188,4,High,Élevé,22.82,4,High,Élevé,21.609,3,Moderate,Moyen,18.18,3,Moderate,Moyen,14.538,3,Moderate,Moyen,9.254,2,Low,Faible,8.082,2,Low,Faible,8.087,2,Low,Faible,7.912,2,Low,Faible,-14.276,-2,Large Decrease,Grande diminuation
696012,16.515,3,Moderate,Moyen,16.686,3,Moderate,Moyen,16.16,3,Moderate,Moyen,13.745,3,Moderate,Moyen,10.512,2,Low,Faible,6.527,2,Low,Faible,5.501,1,Very Low,Très faible,6.388,2,Low,Faible,6.315,2,Low,Faible,-10.2,-2,Large Decrease,Grande diminuation
696013,14.583,3,Moderate,Moyen,15.103,3,Moderate,Moyen,14.5,3,Moderate,Moyen,11.941,3,Moderate,Moyen,9.307,2,Low,Faible,6.012,2,Low,Faible,4.961,1,Very Low,Très faible,5.683,1,Very Low,Très faible,5.599,1,Very Low,Très faible,-8.984,-2,Large Decrease,Grande diminuation
696014,7.244,2,Low,Faible,8.782,2,Low,Faible,8.544,2,Low,Faible,7.155,2,Low,Faible,5.387,1,Very Low,Très faible,3.565,1,Very Low,Très faible,2.925,1,Very Low,Très faible,3.429,1,Very Low,Très faible,3.368,1,Very Low,Très faible,-3.876,-1,Decrease,Diminuation
696015,21.64,3,Moderate,Moyen,21.469,3,Moderate,Moyen,19.711,3,Moderate,Moyen,17.666,3,Moderate,Moyen,13.876,3,Moderate,Moyen,9.346,2,Low,Faible,7.867,2,Low,Faible,8.428,2,Low,Faible,8.241,2,Low,Faible,-13.399,-2,Large Decrease,Grande diminuation
697004,3.349,1,Very Low,Très faible,3.392,1,Very Low,Très faible,3.283,1,Very Low,Très faible,2.689,1,Very Low,Très faible,1.854,1,Very Low,Très faible,1.29,1,Very Low,Très faible,1.549,1,Very Low,Très faible,1.542,1,Very Low,Très faible,1.42,1,Very Low,Très faible,-1.929,-1,Decrease,Diminuation
697005,3.402,1,Very Low,Très faible,3.285,1,Very Low,Très faible,3.226,1,Very Low,Très faible,2.789,1,Very Low,Très faible,1.846,1,Very Low,Très faible,1.244,1,Very Low,Très faible,1.377,1,Very Low,Très faible,1.495,1,Very Low,Très faible,1.368,1,Very Low,Très faible,-2.034,-1,Decrease,Diminuation
698001,6.074,2,Low,Faible,6.425,2,Low,Faible,6.05,2,Low,Faible,5.081,1,Very Low,Très faible,3.624,1,Very Low,Très faible,2.051,1,Very Low,Très faible,2.096,1,Very Low,Très faible,2.531,1,Very Low,Très faible,2.18,1,Very Low,Très faible,-3.894,-1,Decrease,Diminuation
698003,4.598,1,Very Low,Très faible,4.574,1,Very Low,Très faible,4.589,1,Very Low,Très faible,3.895,1,Very Low,Très faible,2.773,1,Very Low,Très faible,1.454,1,Very Low,Très faible,1.994,1,Very Low,Très faible,1.82,1,Very Low,Très faible,1.492,1,Very Low,Très faible,-3.106,-1,Decrease,Diminuation
698005,13.357,3,Moderate,Moyen,13.267,3,Moderate,Moyen,13.268,3,Moderate,Moyen,11.352,3,Moderate,Moyen,8.067,2,Low,Faible,4.139,1,Very Low,Très faible,4.382,1,Very Low,Très faible,4.42,1,Very Low,Très faible,4.189,1,Very Low,Très faible,-9.168,-2,Large Decrease,Grande diminuation
698006,39.371,5,Very High,Très élevé,37.771,5,Very High,Très élevé,37.669,5,Very High,Très élevé,33.535,5,Very High,Très élevé,21.905,3,Moderate,Moyen,12.093,3,Moderate,Moyen,13.382,3,Moderate,Moyen,13.357,3,Moderate,Moyen,11.892,3,Moderate,Moyen,-27.479,-2,Large Decrease,Grande diminuation
698007,14.724,3,Moderate,Moyen,14.431,3,Moderate,Moyen,14.235,3,Moderate,Moyen,12.129,3,Moderate,Moyen,8.872,2,Low,Faible,4.95,1,Very Low,Très faible,5.298,1,Very Low,Très faible,5.231,1,Very Low,Très faible,4.928,1,Very Low,Très faible,-9.796,-2,Large Decrease,Grande diminuation
698008,6.016,2,Low,Faible,5.854,1,Very Low,Très faible,5.977,1,Very Low,Très faible,5.109,1,Very Low,Très faible,3.797,1,Very Low,Très faible,2.403,1,Very Low,Très faible,2.661,1,Very Low,Très faible,2.944,1,Very Low,Très faible,2.512,1,Very Low,Très faible,-3.504,-1,Decrease,Diminuation
698009,8.906,2,Low,Faible,9.492,2,Low,Faible,9.888,2,Low,Faible,7.672,2,Low,Faible,3.73,1,Very Low,Très faible,1.944,1,Very Low,Très faible,2.223,1,Very Low,Très faible,3.056,1,Very Low,Très faible,2.849,1,Very Low,Très faible,-6.057,-2,Large Decrease,Grande diminuation
698010,11.373,3,Moderate,Moyen,10.764,2,Low,Faible,9.174,2,Low,Faible,7.881,2,Low,Faible,5.783,1,Very Low,Très faible,3.32,1,Very Low,Très faible,3.876,1,Very Low,Très faible,4.164,1,Very Low,Très faible,3.674,1,Very Low,Très faible,-7.699,-2,Large Decrease,Grande diminuation
698011,23.28,4,High,Élevé,22.402,4,High,Élevé,21.55,3,Moderate,Moyen,18.954,3,Moderate,Moyen,12.949,3,Moderate,Moyen,7.03,2,Low,Faible,7.479,2,Low,Faible,7.792,2,Low,Faible,7.095,2,Low,Faible,-16.185,-2,Large Decrease,Grande diminuation
698012,6.655,2,Low,Faible,7.379,2,Low,Faible,6.388,2,Low,Faible,5.338,1,Very Low,Très faible,3.949,1,Very Low,Très faible,2.255,1,Very Low,Très faible,2.52,1,Very Low,Très faible,2.762,1,Very Low,Très faible,2.201,1,Very Low,Très faible,-4.454,-1,Decrease,Diminuation
699001,13.971,3,Moderate,Moyen,14.032,3,Moderate,Moyen,13.463,3,Moderate,Moyen,10.67,2,Low,Faible,8.84,2,Low,Faible,6.494,2,Low,Faible,4.668,1,Very Low,Très faible,4.674,1,Very Low,Très faible,4.858,1,Very Low,Très faible,-9.113,-2,Large Decrease,Grande diminuation
699002,19.834,3,Moderate,Moyen,19.451,3,Moderate,Moyen,18,3,Moderate,Moyen,14.37,3,Moderate,Moyen,11.791,3,Moderate,Moyen,8.746,2,Low,Faible,5.869,1,Very Low,Très faible,5.983,1,Very Low,Très faible,6.247,2,Low,Faible,-13.587,-2,Large Decrease,Grande diminuation
700002,3.167,1,Very Low,Très faible,3.273,1,Very Low,Très faible,3.213,1,Very Low,Très faible,2.627,1,Very Low,Très faible,2.282,1,Very Low,Très faible,1.477,1,Very Low,Très faible,1.813,1,Very Low,Très faible,1.608,1,Very Low,Très faible,1.485,1,Very Low,Très faible,-1.682,-1,Decrease,Diminuation
700003,3.921,1,Very Low,Très faible,4.12,1,Very Low,Très faible,4.088,1,Very Low,Très faible,3.237,1,Very Low,Très faible,2.852,1,Very Low,Très faible,1.841,1,Very Low,Très faible,2.266,1,Very Low,Très faible,2.107,1,Very Low,Très faible,2.003,1,Very Low,Très faible,-1.918,-1,Decrease,Diminuation
700005,10.23,2,Low,Faible,10.461,2,Low,Faible,9.826,2,Low,Faible,8.205,2,Low,Faible,7.183,2,Low,Faible,4.308,1,Very Low,Très faible,5.017,1,Very Low,Très faible,5.043,1,Very Low,Très faible,4.733,1,Very Low,Très faible,-5.497,-1,Decrease,Diminuation
700006,3.469,1,Very Low,Très faible,3.738,1,Very Low,Très faible,3.602,1,Very Low,Très faible,2.888,1,Very Low,Très faible,2.479,1,Very Low,Très faible,1.596,1,Very Low,Très faible,1.959,1,Very Low,Très faible,1.858,1,Very Low,Très faible,1.786,1,Very Low,Très faible,-1.683,-1,Decrease,Diminuation
700008,3.405,1,Very Low,Très faible,3.683,1,Very Low,Très faible,3.454,1,Very Low,Très faible,2.824,1,Very Low,Très faible,2.312,1,Very Low,Très faible,1.507,1,Very Low,Très faible,1.82,1,Very Low,Très faible,1.781,1,Very Low,Très faible,1.614,1,Very Low,Très faible,-1.791,-1,Decrease,Diminuation
