Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
-0.003920853,0.06956346,0.019350026,0.011350568
-0.0030508041,0.06960605,0.020418677,0.011698779
-0.006779939,0.06943451,0.015820656,0.010221656
-0.0035700202,0.069582716,0.01977763,0.011493828
-0.0026456118,0.06962229,0.020922158,0.011855926
-0.0029925108,0.06960727,0.020492885,0.011719879
-0.006148398,0.069457754,0.016608749,0.01046383
-0.003271997,0.069593385,0.02015004,0.011607643
-0.0052399635,0.069498226,0.017730866,0.010821845
-0.0013472736,0.06969403,0.022503529,0.012386825
0.008211672,0.070208386,0.034168635,0.016276356
-0.004818797,0.06951977,0.018246684,0.010991599
-0.006716788,0.069433674,0.01590458,0.010241564
0.0026129484,0.069900855,0.027346525,0.013989534
-0.007065743,0.069420084,0.0154703,0.010106679
-0.006867528,0.06942792,0.015716825,0.01018345
-0.0061596334,0.06946041,0.016589794,0.010463711
-0.0028347075,0.06961726,0.020683084,0.0117860995
-0.004383594,0.0695395,0.018783841,0.011163648
-0.0034563243,0.0695868,0.019919608,0.01153725
0.00018805265,0.06977527,0.024379406,0.013009634
-0.0061525106,0.06945987,0.016599867,0.010465439
-0.0007072091,0.06974675,0.023255084,0.01267254
0.005503714,0.070063695,0.030862484,0.015175816
-0.006149262,0.06945853,0.016606364,0.010464605
-0.0030599236,0.06961955,0.020384822,0.0117143355
-0.0053808093,0.06949605,0.017550323,0.010772016
-0.0065119267,0.069444224,0.016155336,0.010324266
-0.00252676,0.06963499,0.021056984,0.011912968
0.013483882,0.07047571,0.040629122,0.018398967
-5.9723854e-05,0.069769785,0.024064336,0.01291969
-0.0060946643,0.06946419,0.016668592,0.010490563
-0.005965233,0.06946953,0.016829167,0.0105409585
-0.006915301,0.06942813,0.015653942,0.010167863
-0.007295549,0.06940912,0.015187655,0.010015126
0.0120975375,0.07045199,0.03885487,0.017905142
-0.0064904094,0.06944157,0.016187761,0.010327693
0.064162314,0.07359038,0.10184547,0.039555755
0.06302124,0.07352282,0.10046294,0.03908291
-0.0066570938,0.069435015,0.015980456,0.010263231
-0.0057626367,0.06947197,0.017090116,0.010611769
-0.007369727,0.06940578,0.015095923,0.00998586
-0.007153392,0.06941451,0.01536468,0.010069843
-0.0073990226,0.06940521,0.015058551,0.00997537
-0.0067782104,0.069432214,0.015826616,0.010219093
-0.0069615245,0.06942405,0.015600119,0.010146882
-0.0037566423,0.06957306,0.019549225,0.011418458
-0.006118417,0.06946276,0.016639743,0.010480698
-0.0062113404,0.069457814,0.016526315,0.010442939
-0.005133629,0.06950383,0.017860923,0.01086491
2.604723e-05,0.06976636,0.024181936,0.0129435025
-0.0062122345,0.06945734,0.016525898,0.010442015
-0.006572306,0.06943978,0.016083572,0.01029801
-0.0062179565,0.069457665,0.016517911,0.010440495
-0.0071748495,0.06941362,0.015338156,0.010061499
-0.0064445734,0.06944622,0.016240153,0.010349389
-0.005801201,0.069477394,0.017030869,0.010606434
-0.0070026517,0.06942128,0.015550885,0.010129329
-0.0039873123,0.0695657,0.019259486,0.011331614
-0.0068469644,0.06942855,0.015742633,0.010191169
-0.0036700368,0.06957628,0.019657228,0.011451688
-0.005283892,0.069504514,0.017663334,0.010815855
0.00030872226,0.06979217,0.024509761,0.013073172
-0.003548324,0.06958191,0.019807253,0.011499967
-0.0024493039,0.0696388,0.021151993,0.011944022
-0.0069475174,0.069424465,0.015617821,0.010152008
-0.0009073615,0.06971918,0.023038004,0.012567814
-0.002832532,0.069614425,0.020690594,0.011782911
-0.005571723,0.06949143,0.01730815,0.01070207
-0.005228758,0.06950192,0.017739628,0.010830667
-0.003709793,0.069578156,0.019602213,0.011441048
-0.005821824,0.069475666,0.01700667,0.010597166
0.0009794235,0.06982587,0.025332186,0.013342734
-0.0029568672,0.06962235,0.020515118,0.011752512
-0.003340304,0.06960057,0.02004901,0.011594918
-0.005354941,0.06950043,0.017576966,0.010786649
0.0009223223,0.06981997,0.025267038,0.013315555
-0.006906748,0.06942494,0.015670333,0.0101663135
-0.0067844987,0.069431916,0.015818927,0.01021659
-0.0063792467,0.069451734,0.016316686,0.010378715
-0.00667572,0.06943537,0.015955541,0.010257509
-0.004265189,0.06954838,0.01892427,0.011215236
0.008293867,0.07026072,0.034191344,0.016375985
-0.003629893,0.069579825,0.019703899,0.0114699565
-0.0048497915,0.069514975,0.018213961,0.0109747015
-0.0055910945,0.069490954,0.017283592,0.010695007
-0.004958242,0.06951623,0.018070135,0.010940369
0.0008420646,0.0698141,0.025171552,0.013280775
-0.0056969225,0.06948371,0.017156992,0.010649767
-0.0039385557,0.0695623,0.019328747,0.011343088
-0.0025217533,0.069631144,0.021069799,0.011909362
-0.006623268,0.06943567,0.01602355,0.01027533
-0.0062206388,0.06945352,0.01652113,0.010433968
-0.0031556487,0.069599584,0.020292018,0.011654999
-0.006569892,0.0694391,0.016087804,0.010297891
-0.0066046715,0.0694374,0.016045067,0.010283973
-0.004733801,0.069529995,0.018341396,0.011033978
-0.006774366,0.06943487,0.015827332,0.010224011
-0.0068326592,0.06943263,0.015754852,0.01020151
-0.0036452413,0.069585994,0.019673858,0.011473354
-0.0064770877,0.06944768,0.01619533,0.010340627
-0.006469786,0.069446996,0.01620594,0.010342088
-0.0019145608,0.069665655,0.021807823,0.012158986
-0.00065773726,0.06974448,0.023323331,0.012685891
-0.0042544007,0.06955169,0.018932972,0.011223432
-0.003612101,0.06958525,0.019718442,0.0114833675
-0.001172632,0.06970383,0.02271602,0.01245838
-0.001558423,0.06967957,0.022250865,0.012296613
-0.004328817,0.069540754,0.01885346,0.011183467
-0.0016480088,0.06967266,0.022144947,0.012257244
-0.00029823184,0.06974791,0.02378789,0.012810107
-0.004686266,0.069525376,0.018410955,0.011043426
-0.0037266314,0.06957613,0.019583438,0.011432674
-0.006464958,0.069443986,0.016217146,0.010339495
-0.0070931315,0.069416925,0.0154396035,0.010093238
-0.005237758,0.06949814,0.017733965,0.010822412
-0.004291594,0.069543526,0.018897567,0.011199769
-0.0045371354,0.06953056,0.018597577,0.011100199
-0.007141888,0.06941582,0.015377615,0.010075476
-0.004604578,0.06952371,0.018520448,0.011068251
-0.007051021,0.06941931,0.015490804,0.010110524
-0.0069259107,0.06942408,0.01564673,0.0101587735
-0.006126225,0.06945644,0.016639862,0.010469373
0.00996232,0.0702997,0.036309753,0.016984638
-0.0015368462,0.069697365,0.022250209,0.012328383
-0.0061203837,0.06945895,0.016643438,0.010474797
-0.006195605,0.069454774,0.016551886,0.010444012
-0.005193472,0.069502905,0.017784033,0.01084375
-0.006539464,0.06944011,0.016125951,0.010309394
-0.0067955554,0.069429085,0.015809033,0.01020899
-0.0069897175,0.069421604,0.015567217,0.010134067
-0.006759584,0.0694312,0.015852604,0.010223921
-0.006849885,0.06942733,0.015740786,0.010188516
-0.0068050623,0.069429085,0.015796576,0.010205802
-0.0065463483,0.069441095,0.016115341,0.010308471
-0.0061628222,0.06945793,0.016589615,0.0104592405
-0.0064576566,0.069444194,0.016226325,0.010342266
-0.0018534362,0.06966697,0.021885548,0.0121810995
-0.003903985,0.06957151,0.019359086,0.011367317
-0.0010108054,0.06971036,0.022916947,0.012521263
-0.003889352,0.06956388,0.019390617,0.011361655
-0.004046738,0.06955694,0.019196007,0.011299726
0.004911959,0.07003312,0.030138168,0.014936801
-0.006708503,0.06943332,0.015915904,0.01024374
-0.004891813,0.06951998,0.0181509,0.010967698
-0.0015630126,0.06969707,0.022216473,0.012319323
-0.004286051,0.069548145,0.018897329,0.011207994
-0.0019665062,0.069677636,0.021720383,0.012158271
-0.0050756335,0.06951161,0.017924163,0.010894891
-0.0057323873,0.069478944,0.017118368,0.010631409
-9.3877316e-05,0.06978105,0.024001393,0.012923922
-0.005472839,0.06948994,0.017439876,0.010732945
-0.0011139512,0.06972833,0.022753034,0.012511816
-0.0033799112,0.0695913,0.020012233,0.01156896
-0.004382968,0.0695432,0.018778656,0.011168864
0.002442062,0.06990008,0.027124379,0.013931658
-0.007005036,0.06942056,0.015548978,0.010127541
-0.006629467,0.06943731,0.016012821,0.010275569
-0.007021874,0.06942038,0.015527163,0.01012167
-0.0072948933,0.06941162,0.015184317,0.010018822
-0.005906582,0.06946747,0.016909156,0.010557678
-0.004956037,0.06951262,0.018078838,0.010936167
-0.0033031106,0.0696003,0.020098124,0.011606928
-0.0038676262,0.06956799,0.019412313,0.011374529
-0.0055634975,0.06948529,0.017328892,0.010696318
-0.0036551058,0.06957875,0.019672785,0.011460032
0.005928278,0.070133045,0.03130511,0.015412863
-0.0037469566,0.06957193,0.019563708,0.011420097
0.0051155984,0.0700572,0.0303655,0.015037801
0.048289776,0.07265712,0.08260402,0.03298777
-0.002869308,0.06961708,0.020638023,0.011774387
0.005045712,0.07004814,0.03028879,0.0150020085
-0.00172019,0.069674745,0.022047196,0.012236115
-8.833408e-05,0.069784686,0.024002705,0.012930777
-0.0029080808,0.06961684,0.020587835,0.011761125
-0.0042152405,0.06955229,0.01898316,0.01123729
-0.0043002963,0.06955068,0.01887456,0.011206742
0.0068005323,0.07017361,0.0323799,0.015758928
0.0032161474,0.06994785,0.028059099,0.014255073
-0.0009950101,0.06971447,0.022931013,0.0125322305
-0.0051872134,0.06950419,0.017790232,0.010847565
-0.0060988963,0.069463834,0.016663585,0.010488655
0.0062392354,0.0701177,0.031736646,0.015495058
-0.00720644,0.06941344,0.015297089,0.01005077
-0.0029063225,0.06961392,0.02059475,0.011757728
-0.0023925304,0.069641486,0.02122197,0.011966642
-0.006920159,0.069424674,0.015653167,0.010161426
-0.002726674,0.06962179,0.020816956,0.0118283
0.013617098,0.070525125,0.04072324,0.01851153
-0.006742716,0.06943227,0.015872989,0.010230925
-0.0021783113,0.06965275,0.021483753,0.012053486
-0.0024611354,0.06963129,0.021148775,0.011929747
-0.0069923103,0.06942187,0.015563402,0.01013362
-5.2034855e-05,0.06975351,0.024100695,0.012899723
-0.0029309392,0.069608554,0.020571325,0.011742052
-0.0028352737,0.069614604,0.02068654,0.011782285
-0.005686909,0.06947948,0.0171769,0.010647293
0.00509429,0.07004206,0.030362163,0.015009757
-0.004473537,0.0695356,0.0186725,0.011128303
0.02317524,0.071085885,0.05231205,0.022464897
0.007254243,0.07016595,0.0329856,0.015899327
-0.0056251287,0.06948082,0.017255519,0.0106697045
0.015475035,0.070656076,0.042940293,0.019310351
0.008490801,0.07025047,0.034465466,0.016427275
0.008174121,0.07022448,0.034093533,0.016286042
0.03615254,0.07194127,0.06789413,0.027962413
-0.0044579506,0.06954543,0.01867703,0.011147078
0.009741783,0.0703481,0.035942946,0.01697817
0.003704846,0.06997906,0.028647576,0.014460709
9.4771385e-06,0.0697581,0.02417377,0.012926545
0.008838832,0.07026233,0.034901295,0.016559418
-0.0056747496,0.06948216,0.017188463,0.010655072
-0.0056843758,0.06948538,0.017170642,0.0106562935
-0.005963385,0.069466874,0.016835842,0.010537978
-0.0050851703,0.06951393,0.017907891,0.0108949505
-0.00466758,0.06953375,0.018421803,0.011061218
-0.0064151883,0.06944843,0.016274963,0.010362204
-0.0046813786,0.069536164,0.018399928,0.011059936
0.0019389987,0.069906935,0.026455496,0.013773825
-0.0025934577,0.069647685,0.020949159,0.011908378
0.022122562,0.07117607,0.05078945,0.022239503
0.02002436,0.07103987,0.048266683,0.02135354
-0.00684458,0.069430426,0.015742753,0.010194596
-0.0071469843,0.069416955,0.015369091,0.010075387
-0.0073969364,0.069404975,0.01506165,0.009975698
-0.0069895387,0.06942426,0.015563164,0.010137852
-0.0060223937,0.06947188,0.016750608,0.010525193
-0.00716877,0.069415525,0.015342925,0.010066148
-0.0071795583,0.069415644,0.01532862,0.010062691
-0.0071279407,0.06941728,0.015393529,0.010082182
-0.006226599,0.06945802,0.01650611,0.0104381405
-0.006949544,0.06942375,0.015616331,0.010150339
-0.006577939,0.06943871,0.01607797,0.0102946125
-0.0070405006,0.06941925,0.015504692,0.010113921
-0.006200731,0.069462195,0.01653311,0.010452565
-0.006353438,0.06944986,0.016353402,0.010384675
-0.0059433877,0.069469884,0.016857062,0.010548767
-0.0055075884,0.06949107,0.017392669,0.0107229315
-0.0045052767,0.06953956,0.018624637,0.011123177
-0.004065126,0.06956054,0.019166205,0.011298623
-0.004324168,0.06954633,0.018850539,0.0111927055
-0.0044100285,0.0695432,0.01874325,0.011159893
-0.002353847,0.06964739,0.021263037,0.011987653
-0.00050112605,0.06976287,0.02349833,0.0127633475
0.007234037,0.07022755,0.03285924,0.015977677
0.0035365224,0.07001729,0.028365348,0.014457639
-0.0009870529,0.069745824,0.022890542,0.012578215
-0.0011548996,0.06972115,0.022711072,0.012488302
-0.007272601,0.069410905,0.015214715,0.010025259
-0.0072538257,0.06941132,0.015238557,0.010032054
-0.007292688,0.06940918,0.015191231,0.010016199
-0.0066812634,0.06943558,0.015947852,0.010255929
0.01196298,0.070426896,0.03871957,0.017825719
-0.0072672665,0.06941046,0.015222345,0.010026392
-0.0049394965,0.06951316,0.01809964,0.010942366
-0.0059868097,0.0694658,0.016806994,0.01052868
-0.007255554,0.06941159,0.015235875,0.010031875
-0.007393539,0.06940563,0.015064988,0.009977724
-0.007068515,0.06941979,0.015467141,0.010105368
-0.0051674247,0.069503054,0.017817948,0.010852601
-0.007041484,0.06941943,0.015503142,0.010113861
-0.0072591305,0.06941067,0.015232656,0.010029461
-0.0075244904,0.069400355,0.014902387,0.009926852
-0.007513225,0.06940083,0.0149164535,0.009931322
-0.007515013,0.06940077,0.014914069,0.009930637
-0.006000519,0.06946559,0.01678935,0.010523792
-0.007321179,0.06940849,0.015154991,0.010005709
-0.006709188,0.06943305,0.015915487,0.010243233
-0.006990075,0.069423184,0.015564237,0.010136154
0.0010415614,0.069819376,0.025423918,0.013354357
-0.0069018304,0.06942649,0.015674267,0.010170069
-0.004431367,0.0695404,0.018719945,0.011148896
-0.0015798211,0.0696836,0.022216354,0.012295034
-0.0055682063,0.06948288,0.017326627,0.01069146
0.011596203,0.070400134,0.038283322,0.017666753
0.0013779998,0.069825366,0.025854144,0.01347452
-0.005185008,0.06950076,0.017798696,0.010843571
-0.0057159066,0.0694785,0.01714066,0.010636266
0.0031110048,0.06992079,0.02796552,0.014182713
-0.0054959655,0.06948672,0.017414842,0.0107208155
-0.004635453,0.069527075,0.018474672,0.011062678
-0.0067436695,0.069431856,0.015872393,0.0102300905
-0.0034158826,0.06958698,0.019972239,0.011550989
-0.0045437813,0.069531545,0.018587265,0.011099335
-0.006922722,0.069424525,0.015650187,0.010160413
-0.0024717152,0.069634125,0.021130297,0.011930134
-0.00538373,0.069496825,0.017545257,0.010772105
-0.005989641,0.06946455,0.016805325,0.010525938
-0.0028902292,0.06961121,0.0206202,0.011759307
-0.0036911368,0.06957249,0.01963577,0.011439379
0.0017590523,0.0698552,0.02630392,0.013642486
0.004407853,0.07000254,0.029528651,0.014726903
-0.004800409,0.069519356,0.01827142,0.010997172
-0.0067319274,0.06943171,0.01588795,0.010233726
-0.006743014,0.06943129,0.015874062,0.010229524
-0.007130027,0.06941722,0.0153909065,0.010081377
-0.0034969747,0.06957607,0.019883845,0.0115089975
-0.0068026185,0.06942876,0.015800271,0.010206159
-0.0059711933,0.06946553,0.016827855,0.010533508
0.044065177,0.07230599,0.077649325,0.031097677
-0.0055627227,0.0694855,0.017329548,0.010696884
-0.005781412,0.069475934,0.017059121,0.010610964
0.00060018897,0.069790915,0.0248929,0.013168331
-0.007586241,0.06939794,0.014825616,0.00990301
-0.007399082,0.06940563,0.015057836,0.009975906
-0.007504791,0.06940113,0.014926825,0.009934481
-0.007433474,0.06940372,0.015015874,0.00996181
-0.0074694455,0.06940244,0.014970932,0.009948041
0.05107224,0.07272805,0.08612725,0.034011062
-0.0072283447,0.06941269,0.015269671,0.010042425
-0.0074567795,0.06940268,0.014987204,0.009952601
-0.007489234,0.06940143,0.014946673,0.009940084
-0.0074159503,0.06940438,0.015037749,0.0099685155
-0.0075148344,0.06940059,0.014914665,0.009930339
-0.0073271394,0.06940921,0.015146051,0.010004725
-0.0075653195,0.06939854,0.014851961,0.009910788
-0.0075490475,0.069398955,0.014872525,0.009916779
-0.007379949,0.06940694,0.015080724,0.0099840425
-0.0072835684,0.069410905,0.01520041,0.010021593
-0.0037706494,0.069569066,0.019537363,0.0114082955
-0.003298223,0.06959288,0.020116542,0.0115982555
-0.0031951964,0.06960122,0.020237718,0.011644062
-0.0058804154,0.06946729,0.016943667,0.010566112
-0.0064703226,0.069445774,0.016207252,0.01034024
-0.004997909,0.06950946,0.018029306,0.010917868
-0.0023322701,0.0696442,0.021296415,0.011990454
-0.0014687777,0.06968413,0.022360716,0.012332704
-0.001369834,0.06969367,0.02247456,0.012378808
-0.0065835416,0.069438264,0.016071353,0.010292169
-0.0021959543,0.06964882,0.021467123,0.0120421015
-0.0064133406,0.06944616,0.016280983,0.010359671
-0.0023503304,0.06964029,0.02127901,0.01197898
-0.0021989644,0.06966196,0.02144185,0.012059297
-0.005729705,0.06947751,0.01712421,0.010630336
-0.0049114525,0.069524035,0.018118653,0.010966655
-0.0034035444,0.06959669,0.019972596,0.011568543
-0.006980777,0.06942274,0.015577111,0.010138568
-0.007070601,0.06941979,0.015464518,0.010104682
-0.006639421,0.06943755,0.01599941,0.010272589
0.019375205,0.07085194,0.047722492,0.020877954
-0.0054462254,0.06948833,0.017477307,0.010739502
-0.0057911277,0.069474205,0.017049227,0.010605302
-0.006864786,0.06942664,0.015722428,0.010182615
-0.0068805814,0.06942712,0.015701089,0.010177996
-0.006536454,0.06944327,0.016124759,0.0103148185
-0.0053814054,0.06949915,0.017544482,0.010776069
0.003207326,0.069934174,0.028069768,0.014233168
-0.007004857,0.06942205,0.015546713,0.010129657
-0.006356597,0.06944983,0.016349409,0.010383632
-0.0068814754,0.06942804,0.015698288,0.010179039
-0.0055904984,0.06948654,0.01729152,0.010689106
-0.006811738,0.06943028,0.015785966,0.010205235
-0.005959749,0.069469824,0.016835842,0.010543194
-0.006782353,0.06943168,0.015822027,0.010216948
-0.007189214,0.069413915,0.0153188445,0.010057088
-0.005524367,0.06949301,0.017367456,0.010720041
-0.0069308877,0.06942479,0.015638981,0.010158058
-0.00097075105,0.069720045,0.022953663,0.012548026
-0.007044971,0.0694202,0.015497301,0.010113802
-0.0071308017,0.069417015,0.015390132,0.01008087
-0.007088691,0.06941883,0.015442286,0.010097381
-0.0074697733,0.06940214,0.014971171,0.009947564
-0.0075012743,0.0694011,0.014931593,0.0099356435
-0.0073331,0.06940813,0.015139971,0.010001328
-0.0074934065,0.06940104,0.014941845,0.009938177
0.038399428,0.07194571,0.07082495,0.028715666
-0.007506281,0.06940071,0.014925633,0.009933438
-0.007580459,0.06939782,0.014833365,0.0099047385
-0.0056039095,0.069484726,0.017276976,0.010682162
-0.004173398,0.06954844,0.019044194,0.011245813
0.0006713867,0.06980972,0.024955485,0.013217982
-0.0042844415,0.069546565,0.018902037,0.011206266
-0.0049135685,0.069517955,0.018125687,0.010957535
-0.0032884479,0.0695927,0.020129595,0.0116012655
0.0036812723,0.0699607,0.028646324,0.014427539
-0.0061051846,0.06945963,0.016662154,0.010480788
0.113877475,0.07637106,0.16234392,0.05993044
-0.006024182,0.06946413,0.01676086,0.010513928
0.011161029,0.070374504,0.03775588,0.017486598
0.0026832223,0.06990735,0.027427945,0.01402187
0.065794736,0.073620275,0.10393152,0.04013979
0.012613833,0.07044865,0.039535437,0.018072184
-0.0055903792,0.06948264,0.017298017,0.010683801
-0.00012040138,0.06975408,0.024010394,0.012877759
0.000526309,0.06978749,0.024801884,0.013139006
-0.007260978,0.06941016,0.015231047,0.010028001
-0.0023237467,0.06965111,0.021296296,0.012002822
-0.0045516193,0.06953238,0.018575702,0.0110978745
-0.0026711822,0.06962441,0.020885322,0.011850353
-0.0071752667,0.069415405,0.015334699,0.0100637935
-0.0070204437,0.06942226,0.015525971,0.010124739
0.0025664568,0.069899246,0.02728847,0.013971861
-0.003616929,0.069578126,0.019723568,0.011471923
-0.00434649,0.06954156,0.018829022,0.011178758
-0.0008315444,0.06973381,0.023113403,0.012613263
-0.0055336356,0.06949104,0.017358635,0.010714199
4.1663647e-05,0.0697823,0.024176631,0.012970682
-0.006425321,0.06944327,0.016270075,0.010351773
-0.0058611333,0.069466576,0.016970072,0.0105715655
-0.0042358637,0.06954433,0.018969152,0.011219408
-0.00676319,0.06943016,0.015849624,0.01022118
-0.0067715943,0.06943007,0.015838776,0.010218289
0.120125175,0.07683025,0.16976875,0.06264269
-0.0049718022,0.06950705,0.018067274,0.010923084
-0.0069774985,0.06942169,0.015583072,0.010138299
-0.004770428,0.06952368,0.018303666,0.011013057
-0.0060976148,0.06946184,0.016668532,0.010486331
-0.0045282245,0.06953482,0.018602286,0.01110905
-0.005031556,0.06951071,0.017983232,0.0109083615
-0.0023637414,0.0696436,0.021256123,0.011979159
-0.002146393,0.069655046,0.02152184,0.012067195
-0.005915016,0.06947021,0.016893659,0.010558631
-0.0030799806,0.06961517,0.020365689,0.011701699
-0.0059882402,0.069466576,0.016803894,0.010529276
-0.003893435,0.069570646,0.019374166,0.011369612
-0.00081801414,0.06973983,0.023121271,0.012626108
-0.0020619035,0.06965904,0.02162579,0.012100812
-0.0035989285,0.06958954,0.019728754,0.011493679
-0.004344076,0.06954469,0.018827174,0.011183854
-0.0059705973,0.0694675,0.016825352,0.010536369
-0.0057058334,0.06947903,0.017152939,0.010640379
-0.0072369277,0.06941162,0.015260134,0.010038074
-0.006481588,0.06944336,0.016196404,0.010333117
-0.0040133893,0.069564,0.019228134,0.011320528
-0.0055110753,0.06948967,0.017390285,0.010719802
-0.0035861135,0.069587454,0.0197489,0.01149508
-0.0021916628,0.06965561,0.02146164,0.0120529495
-0.0026082695,0.069637254,0.020946655,0.011889007
-0.0044283867,0.06953703,0.018729243,0.01114529
-0.002502203,0.06963299,0.02109233,0.011918422
-0.0029253364,0.06961031,0.020575855,0.011746343
0.000213027,0.06976999,0.024420653,0.013010647
-0.0047549605,0.06952141,0.018327568,0.011015084
0.0029380918,0.069919005,0.027742181,0.014122691
-0.00075516105,0.06972085,0.023234341,0.012620743
-0.0021189451,0.06965096,0.021564279,0.0120707415
-0.000669986,0.06972264,0.023342822,0.012651589
0.0005697608,0.0697882,0.024857555,0.013154384
0.0007326603,0.069793954,0.025061164,0.013216581
-0.0020964742,0.06965135,0.021593008,0.0120787285
0.005407512,0.07005058,0.030757878,0.015125718
-0.001973927,0.069656864,0.021744404,0.012127098
-0.0013948679,0.06968631,0.022453818,0.012360331
-0.0023662746,0.06963758,0.02126256,0.01197001
-0.0036950707,0.06957553,0.019625697,0.01144236
-0.004765272,0.06951888,0.01831821,0.011008199
-0.005219698,0.06950025,0.017754111,0.010831412
-0.003346622,0.06959154,0.020055447,0.0115803145
-0.0059432387,0.06946693,0.016862068,0.010544773
-0.004188955,0.0695567,0.019010458,0.0112521015
-0.0052818954,0.06949885,0.017675135,0.010808732
-0.002126366,0.06965397,0.021549735,0.01207241
-0.0048480034,0.06952144,0.018205855,0.010984238
-0.004463792,0.06953724,0.018682692,0.011133786
-0.0043693483,0.06954144,0.018799279,0.011171039
-0.0052194595,0.06949516,0.017762814,0.010824379
-0.0052964985,0.069501415,0.01765183,0.010807451
0.0019785762,0.06986706,0.026571784,0.013731893
-0.0052362084,0.069498554,0.017735276,0.010823544
0.0021437407,0.069873914,0.026776645,0.013796266
-0.0064283013,0.069445714,0.016262267,0.010354068
0.0010527074,0.06979801,0.025473151,0.013328608
0.015900701,0.07068266,0.043453727,0.019488629
-0.0017944574,0.06968944,0.021926198,0.012231793
-0.0045421124,0.069540545,0.018574927,0.011112358
-0.004804909,0.069522575,0.018260393,0.011000063
-0.00091823936,0.06973378,0.023000035,0.0125843845
-0.0035313964,0.069592014,0.019812975,0.011519518
-0.0031651258,0.06960632,0.020268831,0.011661109
-0.005923331,0.06947206,0.01687983,0.010558393
-0.0029462278,0.06961556,0.020539973,0.011746641
-0.0033124685,0.06959848,0.020088825,0.011601295
-0.0014808476,0.06969158,0.022332821,0.012339022
-0.002370596,0.069644615,0.021245632,0.0119781755
-0.004854381,0.069523975,0.018193278,0.010985669
-0.0059238374,0.06946953,0.016883347,0.010554727
-0.0052696466,0.06950034,0.017688785,0.010814901
-0.0059347153,0.06947173,0.016865466,0.0105542205
-0.0040046275,0.069561616,0.019243512,0.01132023
-0.004190147,0.06955288,0.019015107,0.011246409
-0.003237486,0.069604024,0.020177756,0.011633929
-0.003859818,0.06956442,0.019428287,0.011372235
-0.0040428042,0.069555,0.019204292,0.011298355
-0.005463898,0.06949274,0.017447028,0.01073977
-0.0044979453,0.06953587,0.018640194,0.011120494
-0.0057637393,0.069481805,0.017072652,0.010624941
-0.002245009,0.06964807,0.021404121,0.0120247565
-0.003352791,0.06959458,0.020042393,0.01158249
-0.006500125,0.06944667,0.01616672,0.010331508
-0.004481554,0.069538966,0.018656645,0.01113021
-0.0063049793,0.069451645,0.016413841,0.010403331
-0.0016668439,0.06967591,0.022115145,0.012255486
-0.0035773516,0.06958602,0.01976261,0.011495974
-0.0049886703,0.069516286,0.01803026,0.010930296
-0.0011385083,0.06970458,0.022759352,0.012470838
-0.0005028248,0.06973703,0.023538027,0.012727078
0.0014980137,0.06986354,0.025949094,0.013567235
-0.0031109154,0.06960185,0.020346913,0.01167297
0.009537548,0.070315674,0.035728488,0.016865458
-0.0015448332,0.06968258,0.02226374,0.012305316
-5.042553e-05,0.0697626,0.024088178,0.012912866
-0.0029286146,0.06961171,0.020569298,0.011747178
-0.006789744,0.06943102,0.015813444,0.01021355
-0.0043723285,0.06954296,0.01879302,0.011172112
-0.003167361,0.06959979,0.020276342,0.011651333
-0.0021989942,0.06964876,0.02146319,0.012041029
-0.00625661,0.06945346,0.016474161,0.010421928
-0.0066455007,0.06943633,0.01599345,0.010268893
-0.006803155,0.06942992,0.015797708,0.01020759
-0.0037163198,0.06957246,0.019602869,0.011431035
-0.0053961575,0.06949012,0.017539833,0.010758694
-0.0071674883,0.06941448,0.015346322,0.010065135
-0.0061436296,0.069459066,0.016612802,0.010467198
-0.005458832,0.069487765,0.017461691,0.010734614
-0.006734371,0.06943248,0.01588348,0.010234054
-0.0054201484,0.06949036,0.017508123,0.010751005
-0.0059863925,0.06946434,0.016809914,0.010526773
-0.004606545,0.069529995,0.018507633,0.011076357
-0.004859358,0.06952335,0.018187914,0.010983106
-0.0036252737,0.069576964,0.019714627,0.0114675425
-0.0049336553,0.0695145,0.018105064,0.010946121
-0.005420208,0.06949176,0.017505798,0.010752913
-0.0037555099,0.06957133,0.019553516,0.011416491
-0.005706191,0.06947856,0.017153177,0.010639604
0.00021594763,0.069796845,0.024380837,0.013048705
0.020928025,0.0710185,0.049482796,0.021624591
-0.004583895,0.06953637,0.018527064,0.011092659
0.0049227476,0.07008208,0.030072901,0.015008118
0.0019558668,0.06990041,0.02648804,0.013770457
0.0052488446,0.07009323,0.030481253,0.015131947
0.018934071,0.07085396,0.0471423,0.020734128
0.0020344853,0.069908306,0.026578102,0.013807531
-0.004645735,0.06953056,0.018455599,0.011064108
0.0028016865,0.06994851,0.027516041,0.014118221
-0.002185464,0.06966452,0.021455381,0.012067344
0.010691971,0.07043882,0.03703836,0.017419573
-0.003564626,0.06958343,0.01978353,0.011496659
0.00061556697,0.06981979,0.024866138,0.013213392
0.001929909,0.069896415,0.026460562,0.013756301
0.0009810328,0.0698448,0.025303517,0.0133694075
-0.00420624,0.06955458,0.018991265,0.011243399
-0.0052665174,0.06950058,0.01769248,0.010816213
-0.0064804554,0.06944595,0.016193662,0.010337051
-0.005910814,0.06947385,0.01689342,0.010565039
-0.0046562552,0.0695325,0.01843873,0.011063274
-0.004650414,0.06952612,0.018456671,0.01105639
0.034195065,0.07173191,0.06567398,0.02702212
