SOIL_LANDSCAPE_ID,Year,Erosion_Class1,Erosion_Class2,Erosion_Class3,Erosion_Class4,Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
1012013,2016,1,0,1,1,0.011012722971677004,0.0,0.0011715481171548118,0.012048500972065895
1012014,2016,5,0,1,5,0.36900613771497986,0.0,0.04603556485355649,0.38215832736450767
1012020,2016,1,0,1,1,0.04460232721692986,0.0,0.015742677824267783,0.04538012892663461
1013004,2016,1,0,1,1,0.03231091362444856,0.0,0.004508368200836821,0.034073467717179985
1013008,2016,1,0,1,1,0.04565724697909341,0.0,0.0030125523012552303,0.04849244517207272
1013009,2016,1,0,1,1,0.006745093024742663,0.0,0.0007322175732217575,0.006727719226440191
1013010,2016,3,0,1,3,0.09564605843616138,0.0,0.0026150627615062765,0.10185374671714588
1015001,2016,1,0,1,1,0.002749184834729237,0.0,0.00046025104602510463,0.0032487465466080013
1015002,2016,1,0,1,1,0.04489802442299086,0.0,0.009644351464435147,0.04528633309458031
1015003,2016,2,0,1,1,0.08677247831553822,0.0,0.011453974895397491,0.050436576963743644
1015004,2016,1,0,1,1,0.024950450738443836,0.0,0.005648535564853558,0.02519697124731403
1015005,2016,2,0,1,2,0.07085544402531807,0.0,0.013608786610878661,0.07217162931887172
1015006,2016,3,0,1,3,0.11670449459753213,0.0,0.015041841004184101,0.12011835328626487
1015007,2016,1,0,1,1,0.0025893485071287,0.0,0.00029288702928870295,0.0030355742010300486
1015008,2016,1,0,1,1,0.002909021162329775,0.0,0.00016736401673640169,0.0035386609365940175
1015011,2016,1,0,1,1,0.005977878652260085,0.0,0.00027196652719665277,0.006719192332617073
1015012,2016,1,0,1,1,0.0026452912217888886,0.0,0.00012552301255230126,0.00329990790954671
1015014,2016,1,0,1,1,0.0046272616840355475,0.0,0.00020920502092050213,0.005363416214741294
1015015,2016,1,0,1,1,0.005386484240138099,0.0,0.00025104602510460253,0.006079675295883215
1015016,2016,1,0,1,1,0.016223387251454512,0.0,0.004728033472803348,0.01622667894539377
1015017,2016,1,0,1,1,0.021729748737293015,0.0,0.00985355648535565,0.02107848153074798
1015018,2016,1,0,1,1,0.019004539351703854,0.0,0.00542887029288703,0.019211091783485113
1016002,2016,1,1,1,1,0.042900070327984145,0.058032475866302106,0.03872384937238494,0.018290187250588355
1016003,2016,1,1,1,1,0.0315756665174861,0.003878131800680766,0.0017050209205020923,0.03244483099696443
1017007,2016,1,0,1,1,0.02387155552714021,0.0,0.006830543933054395,0.024173743988539855
1017012,2016,1,0,1,1,0.007480340131705134,0.0,0.0006694560669456067,0.007793580954329956
1018001,2016,1,1,1,1,0.013905760501246724,0.03158305898108364,0.0016945606694560673,0.003982059415396159
1018002,2016,1,1,1,1,0.03424493318841506,0.05892528318732214,0.024393305439330545,0.012517480132337394
1018004,2016,3,1,1,3,0.1078016111501822,0.019502259918531332,0.03626569037656904,0.09554384528803847
1018005,2016,2,1,1,1,0.0654130170705198,0.05052731432397745,0.062060669456066954,0.03648657866912241
1018006,2016,3,3,1,1,0.15234799565245186,0.38256793705708386,0.05390167364016737,0.03869504416931
1018007,2016,2,1,1,1,0.06454190908509687,0.06383572345293231,0.04950836820083682,0.03594085746444285
1018008,2016,2,1,1,1,0.06894539991049164,0.09081524468500642,0.043880753138075324,0.03581295405709608
9593001,2016,1,1,1,1,0.04314781663576498,0.009681379387310975,0.017688284518828454,0.0395392066577987
9593002,2016,1,1,1,1,0.005754107793619333,0.0020088164722950725,0.00198744769874477,0.0051843514444558135
9609001,2016,1,1,1,1,0.010293459497474585,0.019083756486803192,0.0026987447698744774,0.004945598417408506
9609002,2016,1,1,1,1,0.00787193913432645,0.02006026449416885,0.001767782426778243,0.0046983184965380806
9609003,2016,1,0,1,1,0.025733648743686468,0.0,0.004152719665271967,0.02559773525700058
9609005,2016,1,1,1,1,0.011468256505338533,0.03027174822833547,0.0007740585774058578,0.0033340154848391823
9687001,2016,1,1,1,1,0.010709033949235983,0.015707828804196192,0.0028661087866108793,0.00628432074763805
9687002,2016,1,1,1,1,0.039815229205293776,0.06389152391049607,0.00692468619246862,0.022451311436269994
9687003,2016,1,1,1,1,0.006745093024742663,0.006277551475922102,0.0026359832635983265,0.004945598417408506
9687004,2016,1,1,1,1,0.041789207851160415,0.0037386306567713857,0.007311715481171549,0.04168798390122446
9687005,2016,1,1,1,1,0.007136692027363978,0.009207075498019085,0.002060669456066946,0.004954125311231624
9687006,2016,3,1,1,2,0.09502269675851928,0.023743094693376484,0.05546025104602511,0.0783706811282786
9687007,2016,1,1,1,1,0.012962726168403556,0.004882540036828302,0.001684100418410042,0.01189501688324977
9687008,2016,2,1,1,2,0.08695895403107219,0.014005914848501758,0.016359832635983267,0.08068999624816672
9687009,2016,1,1,1,1,0.008159644524007418,0.011132191283968529,0.0025209205020920505,0.005482792728264948
9687010,2016,1,1,1,1,0.007911898216226586,0.009765080073656604,0.0031589958158995818,0.005252566595040758
9687011,2016,1,1,1,1,0.010077680455213862,0.0131410077562636,0.0032112970711297073,0.006309901429107405
9787001,2016,1,1,1,1,0.02381561281248002,0.007002957424250879,0.00598326359832636,0.021922644019236673
9787002,2016,3,0,2,2,0.09731634805958699,0.0,0.08169456066945607,0.08212251441045056
9787003,2016,1,1,1,1,0.03430886771945527,0.006472853077395235,0.009069037656903766,0.03232545448344077
9787004,2016,2,1,1,2,0.07266958634358417,0.021957480051336423,0.056663179916317995,0.055134895460281726
244007,2021,1,0,1,1,0.003963940924493319,0.0,0.003692468619246862,0.0030867355639687573
244014,2021,1,0,0,1,0.007536282846365321,0.0,0.0,0.008663324124288004
244061,2021,1,0,0,1,0.00528259062719775,0.0,0.0,0.006258740066168696
244070,2021,1,1,1,1,0.006481363084201778,0.0002232018302550081,0.002562761506276151,0.006565708243800948
252025,2021,1,0,1,1,0.022289175883894893,0.0,0.03024058577405858,0.010957058562706777
371010,2021,3,0,2,3,0.14056006649191227,0.0,0.06833682008368203,0.1338722330229544
375001,2021,1,1,1,1,0.03804903778530785,0.08183137101724233,0.013912133891213391,0.007597462396398241
375002,2021,1,1,1,1,0.020307205421648232,0.008286367948217174,0.020575313807531383,0.014870902827517992
375003,2021,1,1,1,1,0.02531807429192507,0.04868589922437364,0.008671548117154813,0.00736723626317405
375004,2021,1,1,1,1,0.018525030368902243,0.04123653813961274,0.0039330543933054395,0.005303727957979467
375005,2021,2,1,1,1,0.053545169746179906,0.006165950560794598,0.05131799163179917,0.050828814079607085
375006,2021,1,1,1,1,0.02184163416661339,0.03763740862675074,0.010910041841004185,0.005576588560319247
375007,2021,1,1,1,1,0.02340803017709865,0.04793259304726299,0.008389121338912136,0.005721545755312254
375008,2021,1,1,1,1,0.03177546192698677,0.0836169856592824,0.00581589958158996,0.005329308639448822
375010,2021,1,1,1,1,0.019891630969886838,0.042826851180179676,0.004299163179916318,0.006079675295883215
375011,2021,1,1,1,1,0.009462310593951794,0.01805144802187378,0.001778242677824268,0.004647157133599372
375013,2021,1,1,1,1,0.014641007608209194,0.03423358071536187,0.0023326359832635986,0.004340188955967121
375014,2021,1,1,1,1,0.0025893485071287,0.002622621505496345,0.00039748953974895403,0.0024472185272348987
376004,2021,1,1,1,1,0.035483664727319224,0.015428826516377435,0.007656903765690377,0.031933217367577336
378002,2021,1,0,0,1,0.01805351320248066,0.0,0.0,0.019884716395511443
378003,2021,1,0,1,1,0.02602135413336743,0.0,0.035125523012552305,0.013336061939356731
379001,2021,1,1,1,1,0.018948596637043666,0.04087383516544836,0.010543933054393306,0.004536307513898837
379002,2021,2,1,1,1,0.0516670928968736,0.15462306790915684,0.00243723849372385,0.006974999147310617
379003,2021,1,1,1,1,0.027164183875711272,0.05114111935717873,0.009529288702928872,0.013336061939356731
380001,2021,1,1,1,1,0.02996131960872067,0.057000167401372696,0.0024581589958158996,0.014768580101640574
380002,2021,1,1,1,1,0.017174413400677706,0.04257574912114279,0.006349372384937239,0.009311368054844981
380003,2021,1,1,1,1,0.02550188606866569,0.048518497851682385,0.003682008368200837,0.012645383539684165
380004,2021,2,1,1,1,0.0542564414040023,0.1590034038279114,0.006014644351464435,0.00610525597735257
380005,2021,1,1,1,1,0.02244901221149543,0.03200156241281178,0.008723849372384938,0.009422217674545517
380006,2021,1,1,1,1,0.024279138162521578,0.07187098934211261,0.00047071129707112975,0.004271973805382175
381002,2021,5,0,5,3,0.29456236813502973,0.0,0.3866108786610879,0.17418738701865685
383001,2021,1,0,0,1,0.006848986637683012,0.0,0.0,0.007930011255499846
383003,2021,3,0,2,2,0.09141838757112716,0.0,0.08253138075313808,0.07878849892561138
383004,2021,3,0,2,3,0.14135125631353493,0.0,0.06821129707112972,0.13253351069272484
383005,2021,4,0,3,4,0.238995268844703,0.0,0.16021966527196654,0.20911354411814864
386014,2021,1,0,0,1,0.012187519979540951,0.0,0.0,0.013625976329342747
391002,2021,4,0,3,3,0.19205933124480531,0.0,0.14400627615062764,0.1632559091374194
400006,2021,3,0,1,3,0.10221533150054345,0.0,0.05016736401673641,0.09731743920324704
400008,2021,3,0,1,3,0.11278051275493894,0.0,0.04925732217573222,0.10893106859033391
401019,2021,1,0,1,1,0.009078703407710505,0.0,0.00542887029288703,0.006787407483202019
401021,2021,1,0,1,1,0.012962726168403556,0.0,0.004811715481171549,0.012730652477915345
401023,2021,1,0,1,1,0.015296336551371397,0.0,0.006642259414225942,0.014623622906647567
401026,2021,2,0,1,2,0.0677945783517678,0.0,0.033525104602510465,0.06370442375251543
401035,2021,1,0,1,1,0.008671120772329136,0.0,0.004529288702928871,0.006932364678195026
401042,2021,1,0,1,1,0.01647113355923534,0.0,0.011276150627615064,0.01111906954534602
401046,2021,1,0,1,1,0.0088389489163097,0.0,0.005627615062761508,0.0063440090043998774
401047,2021,1,0,1,1,0.00901476887667029,0.0,0.005700836820083683,0.006488966199392885
401050,2021,1,0,1,1,0.006353494022121348,0.0,0.0018619246861924688,0.006173471127937515
401051,2021,1,0,1,1,0.008191611789527525,0.0,0.004801255230125524,0.0061819980217606325
401053,2021,1,0,1,1,0.014273384054727958,0.0,0.005606694560669457,0.013881783144036292
401055,2021,1,0,1,1,0.006896937535963174,0.0,0.002092050209205021,0.006608342712916539
401056,2021,1,0,1,1,0.009877885045713191,0.0,0.006736401673640168,0.0067788805893789
401058,2021,1,0,1,1,0.006896937535963174,0.0,0.002845188284518829,0.006096729083529451
401059,2021,1,0,1,1,0.006161690429000703,0.0,0.003692468619246862,0.004672737815068726
401063,2021,1,0,1,1,0.007640176459305671,0.0,0.0032949790794979082,0.006608342712916539
401064,2021,1,0,1,1,0.006137714979860622,0.0,0.001882845188284519,0.005926191207067089
401065,2021,1,0,1,1,0.020323189054408285,0.0,0.01337866108786611,0.017778573621201266
401066,2021,1,0,1,1,0.018724825778402916,0.0,0.013075313807531382,0.016158463794808828
401067,2021,1,0,1,1,0.005394476056518126,0.0,0.001809623430962343,0.005167297656809577
401069,2021,1,0,1,1,0.006625215779042261,0.0,0.001893305439330544,0.006437804836454176
401070,2021,1,0,1,1,0.016710888050636148,0.0,0.00149581589958159,0.01586854940482281
401071,2021,1,0,1,1,0.007000831148903523,0.0,0.003054393305439331,0.006079675295883215
401072,2021,4,0,3,4,0.22019851671887986,0.0,0.1554916317991632,0.1894249462805689
401073,2021,1,0,1,1,0.021585896042452528,0.0,0.02150627615062762,0.016218152051570654
401074,2021,1,0,1,1,0.010509238539735313,0.0,0.006757322175732218,0.0074951396705208225
401075,2021,1,0,1,1,0.008399399015408223,0.0,0.005366108786610879,0.0060370408267676244
401076,2021,1,0,1,1,0.019531999232785625,0.0,0.009905857740585776,0.016806507725365804
401077,2021,1,0,1,1,0.023903522792660316,0.0,0.025156903765690377,0.017565401275623317
401078,2021,1,0,1,1,0.025358033373825202,0.0,0.028629707112970717,0.017940584603840515
401083,2021,1,0,1,1,0.014872770283229975,0.0,0.001276150627615063,0.014239912684607252
401086,2021,1,0,1,1,0.012635061696822455,0.0,0.000993723849372385,0.012321361574405675
401087,2021,1,0,1,1,0.01132440381049805,0.0,0.007520920502092051,0.007827688529622429
401090,2021,3,0,1,3,0.13448628604309185,0.0,0.0589539748953975,0.12648794297213412
401094,2021,1,0,1,1,0.007456364682565052,0.0,0.0029497907949790794,0.006633923394385893
401095,2021,1,0,1,1,0.014537113995268846,0.0,0.006087866108786612,0.013984105869913709
401096,2021,1,0,1,1,0.006433412185921616,0.0,0.0033368200836820087,0.00524403970121764
401097,2021,1,0,1,1,0.007504315580845214,0.0,0.0035669456066945615,0.006275793853814932
401098,2021,1,0,1,1,0.009254523368071097,0.0,0.004414225941422594,0.0076827313346294205
401100,2021,1,0,1,1,0.00896681797839013,0.0,0.00544979079497908,0.006625396500562775
401102,2021,1,0,1,1,0.026892462118790362,0.0,0.028587866108786615,0.02211023568334527
401108,2021,1,0,1,1,0.007712102806725913,0.0,0.004497907949790795,0.005900610525597734
401110,2021,1,0,1,1,0.006025829550540246,0.0,0.00297071129707113,0.005047921143285923
401111,2021,2,0,1,2,0.06334313662809284,0.0,0.016453974895397492,0.06371295064633856
401112,2021,1,0,1,1,0.007368454702384759,0.0,0.0028556485355648543,0.006608342712916539
401116,2021,2,0,1,2,0.06053800907870341,0.0,0.015000000000000001,0.06084791432177086
401119,2021,2,0,1,2,0.07013618055111566,0.0,0.02001046025104603,0.0700484327569153
401121,2021,1,0,1,1,0.012283421776101273,0.0,0.008472803347280336,0.008219925645485862
401125,2021,1,0,1,1,0.005338533341857937,0.0,0.0026150627615062765,0.0045277806200757185
401130,2021,1,0,1,1,0.021034460712230675,0.0,0.024445606694560675,0.015467785395136258
401137,2021,1,0,1,1,0.006073780448820408,0.0,0.0030334728033472804,0.005056448037109041
401140,2021,1,0,1,1,0.005570296016878716,0.0,0.003064853556485356,0.004459565469490774
401141,2021,1,0,1,1,0.006369477654881402,0.0,0.003598326359832636,0.004988232886524097
402004,2021,1,0,1,1,0.010261492231954479,0.0,0.005345188284518829,0.008100549131962209
407002,2021,2,0,1,2,0.054504187711783135,0.0,0.01782426778242678,0.05385586138681401
407003,2021,1,0,1,1,0.012195511795920978,0.0,0.00594142259414226,0.0115795218117944
407004,2021,1,0,1,1,0.0326465699124097,0.0,0.018598326359832638,0.029810020805620927
407005,2021,4,0,3,4,0.20702001150821558,0.0,0.13696652719665273,0.19580306286026128
407007,2021,4,0,3,4,0.2507991816380027,0.0,0.2084518828451883,0.21263515126709642
408002,2021,1,0,1,1,0.004619269867655521,0.0,0.0020292887029288707,0.004186704867150994
408003,2021,4,0,2,3,0.18692858512882807,0.0,0.09200836820083683,0.17311299839694394
408005,2021,1,0,1,1,0.01559203375743239,0.0,0.0148326359832636,0.007921484361676728
408006,2021,1,0,1,1,0.011700019180359313,0.0,0.008556485355648536,0.007605989290221359
408007,2021,1,0,1,1,0.00805575091106707,0.0,0.006705020920502093,0.00479211432859238
408010,2021,1,0,1,1,0.010908829358736655,0.0,0.009131799163179917,0.006369589685869231
408011,2021,1,0,1,1,0.01637523176267502,0.0,0.0122907949790795,0.013881783144036292
408012,2021,1,0,1,1,0.019531999232785625,0.0,0.012646443514644353,0.017215798628875473
408014,2021,1,0,1,1,0.01145227287257848,0.0,0.008619246861924687,0.0073246017940584605
408016,2021,4,0,3,4,0.24116904290007032,0.0,0.14262552301255232,0.2163443500801528
408017,2021,1,0,1,1,0.00858321079214884,0.0,0.006799163179916319,0.005346362427095058
408018,2021,1,0,1,1,0.01436928585128828,0.0,0.010209205020920504,0.009481905931307344
408020,2021,1,0,1,1,0.01030944313023464,0.0,0.006914225941422596,0.007162590811419216
408021,2021,1,0,1,1,0.018509046736142194,0.0,0.01194560669456067,0.008433097991063817
409003,2021,4,0,2,3,0.17975992583594397,0.0,0.09736401673640169,0.1666751935604898
409008,2021,4,0,3,3,0.1936097436225305,0.0,0.1228242677824268,0.17672840137794602
409009,2021,5,0,3,5,0.3772217249536474,0.0,0.2214539748953975,0.3422354104846686
410001,2021,5,0,2,5,0.44082059970590115,0.0,0.09897489539748955,0.4447372011323715
410002,2021,1,0,1,1,0.031607633783006205,0.0,0.029675732217573227,0.028820901122139225
411002,2021,3,0,2,2,0.09972987660635509,0.0,0.08582635983263599,0.08690610184521982
411003,2021,2,0,2,1,0.06205645419090851,0.0,0.08229079497907951,0.024446604590879634
411004,2021,1,0,1,1,0.03323796432453168,0.0,0.009184100418410043,0.03280296053753538
411005,2021,2,0,2,1,0.06356690748673358,0.0,0.08426778242677825,0.01749718612503837
411006,2021,3,0,3,1,0.14972667987980307,0.0,0.1970397489539749,0.02311640915447321
411007,2021,2,0,2,1,0.05643820727574963,0.0,0.07493723849372386,0.016985572495651285
411008,2021,2,0,2,1,0.05926731027427914,0.0,0.07864016736401674,0.016107302431870116
411011,2021,1,0,1,1,0.03986318010357394,0.0,0.05324267782426779,0.0138391486749207
411012,2021,3,0,3,1,0.10500447541717281,0.0,0.13850418410041843,0.018708005047921143
411013,2021,2,0,2,1,0.07302122626430536,0.0,0.09664225941422597,0.0198165012449265
412001,2021,3,0,3,1,0.09092289495556549,0.0,0.12007322175732218,0.02975885944268222
413002,2021,4,0,3,4,0.2557541077936193,0.0,0.15671548117154813,0.2277448071216617
413006,2021,3,0,2,3,0.17005786075059137,0.0,0.09060669456066947,0.16124356219516353
413008,2021,3,0,2,3,0.16451154018285274,0.0,0.07982217573221759,0.1652767829734984
413009,2021,3,0,1,2,0.10195160156000256,0.0,0.03439330543933054,0.09309662676080356
413010,2021,3,0,1,3,0.10834505466402404,0.0,0.004602510460251046,0.11496810941710153
413011,2021,1,0,1,1,0.045161754363531745,0.0,0.006129707112970712,0.04717077662948941
413012,2021,2,0,2,1,0.055583082923086766,0.0,0.07381799163179918,0.021914117125413555
413013,2021,3,0,1,3,0.10709033949235983,0.0,0.06049163179916319,0.09892049524199326
413014,2021,3,0,1,2,0.09411162969119621,0.0,0.03348326359832637,0.092116033971145
413015,2021,1,0,1,1,0.042276708650342054,0.0,0.006673640167364017,0.04397319144582012
413016,2021,3,0,1,2,0.08858928457259765,0.0,0.03629707112970712,0.08474879770797093
413017,2021,3,0,1,3,0.1406559682884726,0.0,0.04926778242677825,0.13813567993451345
413018,2021,3,0,1,3,0.11259670097819834,0.0,0.025397489539748956,0.1166479075002558
413019,2021,1,0,1,1,0.008263538136947765,0.0,0.0013179916317991632,0.00896176540809714
413020,2021,2,0,2,1,0.048845981714724124,0.0,0.06500000000000002,0.01642279750332549
413021,2021,2,0,1,1,0.048710120836263665,0.0,0.01880753138075314,0.0473072069306593
413022,2021,3,0,1,3,0.14373281759478293,0.0,0.030930962343096235,0.1481462532828541
413023,2021,3,0,1,3,0.09260916821175116,0.0,0.01706066945606695,0.09533919983628364
413024,2021,3,0,1,3,0.15781439805639025,0.0,0.0372489539748954,0.15068726764214332
413025,2021,3,0,1,2,0.08816571830445624,0.0,0.02009414225941423,0.08640301510965585
413026,2021,3,0,3,1,0.10402947381880955,0.0,0.13722803347280335,0.03378355332719397
415004,2021,1,0,1,1,0.022944504827057094,0.0,0.025345188284518833,0.018153756949418464
415005,2021,2,0,2,1,0.06720318393964579,0.0,0.08902719665271967,0.02360244210239094
415008,2021,4,0,4,1,0.2272313151333035,0.0,0.2984832635983264,0.04593437702513729
418006,2021,1,0,1,1,0.040966050764017645,0.0,0.05468619246861925,0.01799174596677922
418007,2021,1,0,1,1,0.018828719391343268,0.0,0.010575313807531381,0.017616562638562025
418008,2021,1,0,1,1,0.04620069049293524,0.0,0.0273326359832636,0.04138101572359221
418009,2021,1,0,1,1,0.03848858768620932,0.0,0.05144351464435147,0.0149220641904567
418010,2021,2,0,2,1,0.06060194360974362,0.0,0.08038702928870294,0.02279238718919472
418011,2021,1,0,0,1,0.01950802378364555,0.0,0.0,0.02143661107131894
418012,2021,2,0,2,2,0.06940892526053322,0.0,0.06609832635983265,0.055782939390838705
418013,2021,1,0,1,1,0.01559203375743239,0.0,0.011642259414225942,0.013165524062894368
418014,2021,1,0,1,1,0.0062655840419410525,0.0,0.00444560669456067,0.004314608274497766
418015,2021,5,0,5,3,0.2834537433667924,0.0,0.37207112970711304,0.18190422592857872
418017,2021,1,0,0,1,0.027555782878332588,0.0,0.0,0.03002319315119888
418020,2021,1,0,0,1,0.02019531999232786,0.0,0.0,0.022169923940107097
418021,2021,1,0,1,1,0.018013554120580526,0.0,0.019121338912133894,0.01279886762850029
418023,2021,3,0,3,1,0.09328048078767341,0.0,0.12315899581589959,0.021735052355128074
418026,2021,1,0,0,1,0.02533405792468512,0.0,0.0,0.027652716668372043
418027,2021,1,0,1,1,0.012810881657183045,0.0,0.0036610878661087866,0.013165524062894368
418028,2021,5,0,5,2,0.5699044178760948,0.0,0.7469979079497908,0.055842627647600535
418029,2021,5,0,5,2,0.49918483472923725,0.0,0.6544351464435147,0.053489204952419926
418030,2021,1,0,1,1,0.023447989258998787,0.0,0.004529288702928871,0.0241481633070705
419001,2021,3,0,3,1,0.15935681861773543,0.0,0.2096443514644352,0.022962925065657083
421001,2021,2,0,1,1,0.049701106067386994,0.0,0.014205020920502095,0.045917323237491044
421005,2021,5,0,5,2,0.3096509174605204,0.0,0.4063598326359833,0.06171765749172892
421006,2021,4,0,4,1,0.19685442107282144,0.0,0.25872384937238496,0.04358095432995668
421008,2021,3,0,2,3,0.16085928009718048,0.0,0.10367154811715482,0.1437975374330639
422006,2021,3,0,3,1,0.16650150246147943,0.0,0.21899581589958161,0.020328114874313585
423021,2021,1,0,1,1,0.0058340259574196016,0.0,0.0007426778242677825,0.006369589685869231
423022,2021,1,0,1,1,0.016670928968736017,0.0,0.002740585774058578,0.017940584603840515
423023,2021,1,0,1,1,0.01686273256185666,0.0,0.00149581589958159,0.018119649374125992
423024,2021,3,0,3,1,0.12106003452464677,0.0,0.15951882845188287,0.026612435621951636
423028,2021,1,0,1,1,0.015775845534173008,0.0,0.017719665271966528,0.01705378764623623
424001,2021,5,0,5,1,0.4043779170129787,0.0,0.5303451882845189,0.0492854462976227
424002,2021,4,0,4,1,0.17819352982545872,0.0,0.23429916317991636,0.030773559807633275
424003,2021,1,0,1,1,0.016271338149734672,0.0,0.011537656903765691,0.01753982059415396
424004,2021,5,0,5,2,0.48252189757688124,0.0,0.6326255230125524,0.0600208056209284
424005,2021,2,0,1,2,0.07088741129083818,0.0,0.007217573221757322,0.0744227292881749
424006,2021,2,0,2,1,0.0839859983377022,0.0,0.11099372384937241,0.023900883386200073
424007,2021,2,0,2,1,0.0706556486158174,0.0,0.09354602510460251,0.022357515604215696
424008,2021,5,0,5,2,0.5463445431877757,0.0,0.7161610878661089,0.06592994304034926
425001,2021,1,0,1,1,0.006705133942842528,0.0,0.0007531380753138076,0.007299021112589106
425002,2021,1,0,1,1,0.01544818106259191,0.0,0.016935146443514647,0.011187284695930966
425003,2021,1,0,1,1,0.010477271274215204,0.0,0.011066945606694563,0.0045277806200757185
425004,2021,1,0,1,1,0.006177674061760756,0.0,0.0010041841004184101,0.006565708243800948
425006,2021,1,0,1,1,0.03868039127932997,0.0,0.002960251046025105,0.041022886183021245
425007,2021,1,0,1,1,0.01376190780640624,0.0,0.0014748953974895397,0.014811214570756166
425008,2021,1,0,1,1,0.009214564286170962,0.0,0.0007635983263598327,0.010189638118626146
425009,2021,1,0,1,1,0.013626046927945784,0.0,0.01526150627615063,0.009797401002762713
425011,2021,1,0,1,1,0.01396969503228694,0.0,0.0014225941422594144,0.01505849449162659
425012,2021,2,0,1,1,0.04854229269228311,0.0,0.01226987447698745,0.048944370544697975
425013,2021,1,0,1,1,0.0036922191675724057,0.0,0.00048117154811715487,0.004246393123912821
425014,2021,1,0,1,1,0.013849817786586536,0.0,0.004267782426778243,0.013958525188444353
425015,2021,2,0,1,2,0.05049229588900966,0.0,0.0035669456066945615,0.053531839421535526
425016,2021,1,0,1,1,0.01934818745604501,0.0,0.025721757322175735,0.013600395647873393
425019,2021,1,0,1,1,0.014585064893549007,0.0,0.014822175732217575,0.011033800607114841
425020,2021,1,0,1,1,0.01138034652515824,0.0,0.010826359832635983,0.00882533510692725
425021,2021,3,0,3,1,0.1695863435841698,0.0,0.2230334728033473,0.031873529110815514
425022,2021,1,0,1,1,0.016519084457515504,0.0,0.020041841004184102,0.011417510829155156
425023,2021,1,0,1,1,0.010733009398376065,0.0,0.010031380753138076,0.005687438180019782
425024,2021,1,0,1,1,0.013769899622786267,0.0,0.015188284518828454,0.010164057437156794
425025,2021,1,0,1,1,0.034820343967776994,0.0,0.046642259414225944,0.012091135441181487
425027,2021,1,0,1,1,0.00588996867207979,0.0,0.005355648535564854,0.003206112077492411
425028,2021,1,0,1,1,0.005865993222939709,0.0,0.0007740585774058578,0.006386643473515467
425029,2021,3,0,3,1,0.1197014257400422,0.0,0.15774058577405858,0.025376036017599506
425030,2021,1,0,1,1,0.011004731155296977,0.0,0.009769874476987449,0.006088202189706333
425031,2021,5,0,5,1,0.29687999488523753,0.0,0.3896443514644352,0.03913844264811214
425033,2021,1,0,1,1,0.01650310082475545,0.0,0.011914225941422595,0.014214332003137898
425034,2021,4,0,4,1,0.17501278690620803,0.0,0.23013598326359835,0.028266653023636547
425035,2021,1,0,1,1,0.00390799820983313,0.0,0.0013075313807531382,0.00393089805245745
425036,2021,1,0,1,1,0.04597691963429449,0.0,0.0031380753138075318,0.04880794024352809
425037,2021,1,0,1,1,0.01365801419346589,0.0,0.005868200836820085,0.013199631638186842
425039,2021,2,0,2,1,0.05572693561792724,0.0,0.07400627615062763,0.011963232033834715
425040,2021,1,0,1,1,0.015911706412633463,0.0,0.016066945606694562,0.012133769910297076
425042,2021,1,0,1,1,0.011636084649319098,0.0,0.005596234309623432,0.01112759643916914
425043,2021,1,0,1,1,0.012714979860622724,0.0,0.01192468619246862,0.006599815819093421
425044,2021,1,0,1,1,0.010916821175116682,0.0,0.0009518828451882846,0.011937651352365361
425045,2021,5,0,5,1,0.29630458410587557,0.0,0.38889121338912136,0.03755244039701217
425046,2021,2,0,1,1,0.058052554184515055,0.0,0.046307531380753136,0.049447457280261946
425047,2021,4,0,4,1,0.2120308803784924,0.0,0.2785878661087866,0.02803642689041236
425048,2021,1,0,1,1,0.031719519212326575,0.0,0.019152719665271968,0.02944336437122685
425049,2021,1,0,1,1,0.007512307397225241,0.0,0.005167364016736402,0.005252566595040758
426001,2021,3,0,3,1,0.15703120005114762,0.0,0.20660041841004187,0.027465125004263447
426003,2021,4,0,4,1,0.24985614730515948,0.0,0.3280962343096235,0.03416726354923428
426004,2021,5,0,5,2,0.5455373697333931,0.0,0.7151046025104604,0.0634059824687063
426005,2021,5,0,5,1,0.2960088868998146,0.0,0.3885041841004184,0.04060506838568846
426006,2021,2,0,1,2,0.06748289751294674,0.0,0.00581589958158996,0.07113987516627443
426007,2021,1,0,1,1,0.028562751742215974,0.0,0.012133891213389121,0.027465125004263447
426008,2021,1,0,1,1,0.015152483856530913,0.0,0.0025,0.014572461543708858
426010,2021,5,0,5,2,0.7528291029985296,0.0,0.9864225941422596,0.08084348033698284
426012,2021,3,0,3,1,0.09674093728022505,0.0,0.12768828451882847,0.027354275384562914
426013,2021,1,0,1,1,0.042572405856403046,0.0,0.003043933054393306,0.04516695658105665
426014,2021,4,0,4,1,0.1768429128572342,0.0,0.23253138075313812,0.030065827620314473
438002,2021,1,0,1,1,0.02345598107537881,0.0,0.031767782426778246,0.015229032368088952
438015,2021,1,0,1,1,0.0367863307972636,0.0,0.007071129707112972,0.0377997203178826
438017,2021,1,0,1,1,0.004659228949555655,0.0,0.0010460251046025106,0.004911490842116033
439009,2021,3,0,3,1,0.12476823732497923,0.0,0.16437238493723852,0.0500869743169958
440006,2021,2,0,2,1,0.07203024103318202,0.0,0.09534518828451884,0.033894402946894504
